,ID,Count
377,18665,445.64966439053717
378,18666,456.6176461632349
379,18667,484.51744979753516
380,18668,465.60453622823877
381,18669,434.59256776593577
382,18670,436.16921514576114
383,18671,425.8593122794256
384,18672,380.3267030432957
385,18673,303.5206067008162
386,18674,256.8719198866844
387,18675,212.244090412081
388,18676,178.6464923023955
389,18677,159.91807863071188
390,18678,171.95535930529468
391,18679,199.42279819440373
392,18680,229.64779492474253
393,18681,296.75512778152546
394,18682,421.2102015276023
395,18683,466.9667372754542
396,18684,471.91412046118944
397,18685,417.3712484545182
398,18686,446.2715360258352
399,18687,440.6347633797925
400,18688,429.3882529685037
401,18689,439.3911588631595
402,18690,450.20511118170634
403,18691,477.7131023920102
404,18692,459.0657933627153
405,18693,428.48934318202396
406,18694,430.04384882781505
407,18695,419.8787336483814
408,18696,529.9134273648447
409,18697,422.8986386853222
410,18698,357.9025042726098
411,18699,295.7220528777763
412,18700,248.91014558053007
413,18701,222.81563841483492
414,18702,239.58731552133204
415,18703,277.8580037643431
416,18704,319.97082803175135
417,18705,413.47222162546666
418,18706,586.8768607265513
419,18707,650.629951131371
420,18708,657.5231951751418
421,18709,581.5280046925873
422,18710,621.7950969482756
423,18711,613.9413188984057
424,18712,598.271430798905
425,18713,612.208590887403
426,18714,627.2757909830766
427,18715,665.6029812264468
428,18716,639.6214780614687
429,18717,597.0189697909514
430,18718,599.1848798047045
431,18719,585.0217117147718
432,18720,523.4924687725546
433,18721,417.77437780135574
434,18722,353.56580125408226
435,18723,292.13879010635026
436,18724,245.89410247718536
437,18725,220.11578233628472
438,18726,236.6842371074664
439,18727,274.4911995948785
440,18728,316.0937429619327
441,18729,408.4621805941957
442,18730,579.7656764709693
443,18731,642.7462709689471
444,18732,649.5559896059516
445,18733,574.481632501272
446,18734,614.2608085830083
447,18735,606.5021947260934
448,18736,591.0221785895152
449,18737,604.7904621725293
450,18738,619.6750930730851
451,18739,657.5378729263746
452,18740,631.8711875172276
453,18741,589.7848936459056
454,18742,591.9245593378607
455,18743,577.9330062913386
456,18744,538.9847649625476
457,18745,430.13804067632395
458,18746,364.0292681469753
459,18747,300.7843789827782
460,18748,253.17112076148118
461,18749,226.6299140563484
462,18750,243.68869757920731
463,18751,282.6145236527036
464,18752,325.4482574619253
465,18753,420.5502572364693
466,18754,596.9233284267654
467,18755,661.7677778651442
468,18756,668.7790240968865
469,18757,591.4829078535012
470,18758,632.4393134367376
471,18759,624.4510902710642
472,18760,608.5129567606563
473,18761,622.6887005078938
474,18762,638.0138288832861
475,18763,676.9971241881905
476,18764,650.5708559458725
477,18765,607.239055464451
478,18766,609.4420426684136
479,18767,595.0364219955454
480,18768,522.6886792163209
481,18769,417.1329116833692
482,18770,353.0229233419019
483,18771,291.6902294823383
484,18772,245.51654764440232
485,18773,219.77780848268003
486,18774,236.32082344010618
487,18775,274.06973572925745
488,18776,315.60840102381593
489,18777,407.8350127656921
490,18778,578.8754829656018
491,18779,641.7593747464964
492,18780,648.5586374914915
493,18781,573.5995523110158
494,18782,613.31764998533
495,18783,605.5709489889834
496,18784,590.1147014375199
497,18785,603.8618446924272
498,18786,618.7236211842189
499,18787,656.5282651352147
500,18788,630.9009892971803
501,18789,588.879316266639
502,18790,591.015696637334
503,18791,577.0456267350503
504,18792,510.1969753145072
505,18793,407.1638784373027
506,18794,344.586050678902
507,18795,284.71914301609115
508,18796,239.64896309910907
509,18797,214.52535244733713
510,18798,230.6730069297645
511,18799,267.5197603360438
512,18800,308.0656956787806
513,18801,398.08818942163225
514,18802,565.0409741714425
515,18803,626.4220077739308
516,18804,633.0587753658101
517,18805,559.8911326520611
518,18806,598.6600100057157
519,18807,591.0984469297222
520,18808,576.0115872673086
521,18809,589.4301884093591
522,18810,603.9367842386027
523,18811,640.837937379242
524,18812,615.8231261961888
525,18813,574.8057264890019
526,18814,576.8910496394558
527,18815,563.2548495599672
528,18816,394.39100734180397
529,18817,314.7446573376766
530,18818,266.37092381704235
531,18819,220.09277799891024
532,18820,185.25275636299705
533,18821,165.83177467860432
534,18822,178.31418838481284
535,18823,206.79736036798533
536,18824,238.1400633967129
537,18825,307.7289941597349
538,18826,436.7863585539624
539,18827,484.2349496775055
540,18828,489.36528478864795
541,18829,432.8054427846607
542,18830,462.77444952679843
543,18831,456.92923165426726
544,18832,445.266830527299
545,18833,455.6396392219582
546,18834,466.8534864594276
547,18835,495.37871036974093
548,18836,476.0418325396288
549,18837,444.33467947568386
550,18838,445.9466700160701
551,18839,435.40565361284916
552,18840,388.9737648578189
553,18841,310.4214144198702
554,18842,262.71212871741307
555,18843,217.06964632197355
556,18844,182.7081772946026
557,18845,163.55395668006915
558,18846,175.86491550882573
559,18847,203.95685075872208
560,18848,234.8690393506359
561,18849,303.5021163920293
562,18850,430.7867856074804
563,18851,477.58363640516734
564,18852,482.64350269525715
565,18853,426.8605505627114
566,18854,456.41791156875445
567,18855,450.65298194316046
568,18856,439.1507722345414
569,18857,449.3811029849957
570,18858,460.44092001251386
571,18859,488.5743295762637
572,18860,469.50305758943625
573,18861,438.23142494412843
574,18862,439.8212736418342
575,18863,429.4250456359674
576,18864,538.5605132656248
577,18865,429.7994656264693
578,18866,363.7427293711498
579,18867,300.54762222918015
580,18868,252.9718418864978
581,18869,226.45152659187423
582,18870,243.49688261487137
583,18871,282.3920689581946
584,18872,325.19208700134016
585,18873,420.21922902960284
586,18874,596.4534714818561
587,18875,661.2468798342923
588,18876,668.2526072957376
589,18877,591.0173332330846
590,18878,631.941500753767
591,18879,623.9595653673663
592,18880,608.033977258289
593,18881,622.198562836074
594,18882,637.5116283255712
595,18883,676.4642386644805
596,18884,650.0587713610275
597,18885,606.7610786894737
598,18886,608.9623318535889
599,18887,594.5680502934621
600,18888,532.1395328497639
601,18889,424.6751873261517
602,18890,359.40601161302493
603,18891,296.9643472789513
604,18892,249.95578853221804
605,18893,223.7516613370462
606,18894,240.59379433401534
607,18895,279.02525334562733
608,18896,321.31498875407476
609,18897,415.2091709701914
610,18898,589.3422630567627
611,18899,653.3631728767959
612,18900,660.2853746475885
613,18901,583.9709370925414
614,18902,624.4071867809407
615,18903,616.5204159109396
616,18904,600.784700410122
617,18905,614.7804089084451
618,18906,629.910904582308
619,18907,668.3991029526974
620,18908,642.308454475079
621,18909,599.5269779572313
622,18910,601.7019867103493
623,18911,587.4793207769186
624,18912,547.6318488145846
625,18913,437.0388659824669
626,18914,369.8694918617983
627,18915,305.609947190866
628,18916,257.23281610511646
629,18917,230.26580137194142
630,18918,247.59826374645795
631,18919,287.14858777230495
632,18920,330.66951519444797
633,18921,427.2972630420457
634,18922,606.499936913096
635,18923,672.3847040526103
636,18924,679.5084336753763
637,18925,600.9722341457042
638,18926,642.5857148382543
639,18927,634.4693343664145
640,18928,618.2755009070127
641,18929,632.6786700896537
642,18930,648.2496638006169
643,18931,687.8583790528803
644,18932,661.008146772537
645,18933,616.981162054788
646,18934,619.219492400739
647,18935,604.582758312434
648,18936,531.3357451510851
649,18937,424.03372269059105
650,18938,358.86313495543345
651,18939,296.5157876915613
652,18940,249.57823457196284
653,18941,223.41368826449786
654,18942,240.2303815065028
655,18943,278.60379045400776
656,18944,320.8296479375815
657,18945,414.5820045910705
658,18946,588.4520716086292
659,18947,652.3762789350591
660,18948,659.2880248380054
661,18949,583.0888589407693
662,18950,623.4640303628987
663,18951,615.5891723259351
664,18952,599.8772253553033
665,18953,613.8517935743747
666,18954,628.9594348922901
667,18955,667.3894974947375
668,18956,641.3382584971564
669,18957,598.6214026707507
670,18958,600.7931261102011
671,18959,586.5919432713613
672,18960,518.8440574844228
673,18961,414.0647024010249
674,18962,350.4262732576234
675,18963,289.5447102854589
676,18964,243.7106576526208
677,18965,218.1612390556392
678,18966,234.58257233648533
679,18967,272.0538235736314
680,18968,313.28695239560955
681,18969,404.8351939147103
682,18970,574.6175807948309
683,18971,637.0389318960812
684,18972,643.7881828571028
685,18973,569.3804570983007
686,18974,608.8064094334482
687,18975,601.1166890762188
688,18976,585.7741295145526
689,18977,599.4201560477651
690,18978,614.1726171647517
691,18979,651.6991901310868
692,18980,626.2604149924821
693,18981,584.5478311842023
694,18982,586.6684974697692
695,18983,572.8011840198022
696,18984,403.0380748015466
697,18985,321.64546956191106
698,18986,272.2111364605414
699,18987,224.91833705915866
700,18988,189.3144440068682
701,18989,169.46765510163834
702,18990,182.22374714069093
703,18991,211.33141589235214
704,18992,243.36131123128663
705,18993,314.47598717499864
706,18994,446.3629488858969
707,18995,494.8518557384431
708,18996,500.0946740273743
709,18997,442.2947510879286
710,18998,472.9208316937615
711,18999,466.947456758012
712,19000,455.02935616678064
713,19001,465.6295898657122
714,19002,477.08930197266545
715,19003,506.23994464472787
716,19004,486.47910358029975
717,19005,454.07676759788956
718,19006,455.72410121326413
719,19007,444.95197183272853
720,19008,397.6208456466415
721,19009,317.32223728140787
722,19010,268.55235036334705
723,19011,221.89521282061222
724,19012,186.76987119938934
725,19013,167.18984270765537
726,19014,179.77448029111932
727,19015,208.49091327213904
728,19016,240.09029523353706
729,19017,310.2491198074905
730,19018,440.36339070131424
731,19019,488.2005588316058
732,19020,493.3729084728723
733,19021,436.3498734933371
734,19022,466.5643093759262
735,19023,460.67122248956525
736,19024,448.9133129225335
737,19025,459.371069027826
738,19026,470.67675130381804
739,19027,499.43558059337306
740,19028,479.9403447187086
741,19029,447.97352808334114
742,19030,449.598719910515
743,19031,438.9713785710829
744,19032,547.2075819773247
745,19033,436.7002788498313
746,19034,369.5829428602184
747,19035,305.3731819880924
748,19036,257.03353011843643
749,19037,230.08740754132566
750,19038,247.40644193679117
751,19039,286.92612513902026
752,19040,330.4133355918673
753,19041,426.9662230217234
754,19042,606.030063200328
755,19043,671.8637874323883
756,19044,678.9819980879082
757,19045,600.5066429102527
758,19046,642.0878843897641
759,19047,633.97779192159
760,19048,617.7965043112284
761,19049,632.1885149262133
762,19050,647.7474453207917
763,19051,687.3254745120007
764,19052,660.4960439128487
765,19053,616.5031682221784
766,19054,618.739764466399
767,19055,604.1143698954959
768,19056,540.7866125046598
769,19057,431.57600928275644
770,19058,365.24623249310685
771,19059,301.7899131447939
772,19060,254.01748190437837
773,19061,227.38754688784394
774,19062,244.50335860363185
775,19063,283.5593152644743
776,19064,326.5362439522915
777,19065,421.9561735008907
778,19066,598.9188668947774
779,19067,663.9800939109942
780,19068,671.0147790182132
781,19069,593.4602587787936
782,19070,634.5535832575742
783,19071,626.5386551436119
784,19072,610.5472398179126
785,19073,624.7703736412507
786,19074,640.146734531346
787,19075,679.2603525455268
788,19076,652.7457402356674
789,19077,609.2690798189226
790,19078,611.4794316968738
791,19079,597.0256524601846
792,19080,556.2789185541081
793,19081,443.93968002608574
794,19082,375.709706045057
795,19083,310.4355075233628
796,19084,261.29450481984287
797,19085,233.9016827535675
798,19086,251.50782353308284
799,19087,291.6826444920657
800,19088,335.89076440559256
801,19089,434.0442578361397
802,19090,616.0765297698781
803,19091,683.0016129126725
804,19092,690.2378257428833
805,19093,610.4615449508078
806,19094,652.7320996802894
807,19095,644.4875621114429
808,19096,628.0380291203633
809,19097,642.6686233672368
810,19098,658.4854820125056
811,19099,698.7196161914086
812,19100,671.4454205649722
813,19101,626.7232527454744
814,19102,628.9969261757319
815,19103,614.1290790491798
816,19104,539.9828238749928
817,19105,430.9345439042186
818,19106,364.7033552067278
819,19107,301.34135303785916
820,19108,253.63992750682084
821,19109,227.0495734238379
822,19110,244.13994535519595
823,19111,283.1378518846948
824,19112,326.0509025736516
825,19113,421.32900639535353
826,19114,598.0286744155786
827,19115,662.9931988261862
828,19116,670.0174280534485
829,19117,592.5781796053534
830,19118,633.61042574712
831,19119,625.6074104799934
832,19120,609.6397637120097
833,19121,623.8417572316105
834,19122,639.195263739287
835,19123,678.2507459181901
836,19124,651.775543134014
837,19125,608.3635034835581
838,19126,610.5705700440367
839,19127,596.1382739268212
840,19128,527.4911280677675
841,19129,420.9655171180571
842,19130,356.2664880107972
843,19131,294.37027108885616
844,19132,247.77234676370563
845,19133,221.79712079207147
846,19134,238.4921325046232
847,19135,276.5878807358465
848,19136,318.5082021162678
849,19137,411.5821893672073
850,19138,584.1941745861413
851,19139,647.6558417921906
852,19140,654.5175759716335
853,19141,578.8697688294153
854,19142,618.9527952656144
855,19143,611.1349177988722
856,19144,595.536658680576
857,19145,609.4101103002142
858,19146,624.4084363754989
859,19147,662.5604283295049
860,19148,636.6976898034347
861,19149,594.2899228255671
862,19150,596.4459321988894
863,19151,582.3475056881223
864,19152,411.68515276108917
865,19153,328.54629016553525
866,19154,278.051356195585
867,19155,229.74390197889696
868,19156,193.37613658268975
869,19157,173.10353993958148
870,19158,186.1333106437952
871,19159,215.8654769222473
872,19160,248.58256540581993
873,19161,321.2229883828753
874,19162,455.9395508463151
875,19163,505.4687746910795
876,19164,510.82407629438353
877,19165,451.78407091369684
878,19166,483.0672261810844
879,19167,476.9656940265004
880,19168,464.79189366052
881,19169,475.61955263987744
882,19170,487.3251299148585
883,19171,517.1011921080922
884,19172,496.91638729454576
885,19173,463.81886754953655
886,19174,465.50154428281513
887,19175,454.49830164433325
888,19176,406.2679169227486
889,19177,324.22305255130084
890,19178,274.3925655844113
891,19179,226.72077401061063
892,19180,190.8315606358775
893,19181,170.82572473537735
894,19182,183.68404077247268
895,19183,213.02497079760138
896,19184,245.31154537249728
897,19185,316.996115800525
898,19186,449.93998525985603
899,19187,498.8174695782918
900,19188,504.1023024469913
901,19189,445.8391859846905
902,19190,476.71069602097305
903,19191,470.68945201483183
904,19192,458.6758428706846
905,19193,469.3610240806231
906,19194,480.91257133461073
907,19195,510.2968196619422
908,19196,490.3776203658465
909,19197,457.71562050519634
910,19198,459.376155422957
911,19199,448.51770100420913
912,19200,555.8546593093068
913,19201,443.6010989526294
914,19202,375.423162171409
915,19203,310.1987465576161
916,19204,261.09522239948126
917,19205,233.723292115395
918,19206,251.3160051561594
919,19207,291.4601858398567
920,19208,335.63458938746885
921,19209,433.71322373993746
922,19210,615.6066644657258
923,19211,682.4807056145034
924,19212,689.7113995762327
925,19213,609.9959620473351
926,19214,652.2342781407141
927,19215,643.9960284630064
928,19216,627.5590410964531
929,19217,642.1784769753585
930,19218,657.9832725201211
931,19219,698.1867211871115
932,19220,670.9333268696105
933,19221,626.245267466794
934,19222,628.5172068263536
935,19223,613.6606990142772
936,19224,549.4336843495154
937,19225,438.4768250065404
938,19226,371.0864480983027
939,19227,306.61547465218655
940,19228,258.0791716080182
941,19229,231.02342915471075
942,19230,248.41291934213083
943,19231,288.09337308815765
944,19232,331.7574944346718
945,19233,428.70316993769893
946,19234,608.4954620832058
947,19235,674.597005355992
948,19236,681.7441736980423
949,19237,602.9495718942926
950,19238,644.6999705699849
951,19239,636.5568853278129
952,19240,620.3097704081799
953,19241,634.7603293511226
954,19242,650.382555235385
955,19243,690.1215923284781
956,19244,663.1830165693019
957,19245,619.0111728815498
958,19246,621.2568678524125
959,19247,606.5719755212062
960,19248,564.9259953708518
961,19249,450.84049971769656
962,19250,381.54992500825637
963,19251,315.2610718053538
964,19252,265.3561968588706
965,19253,237.53756711099163
966,19254,255.41738651949868
967,19255,296.2167049227388
968,19256,341.11201789008425
969,19257,440.7912581523318
970,19258,625.6531304646513
971,19259,693.6185304621755
972,19260,700.9672265918932
973,19261,619.9508635224663
974,19262,662.8784928266634
975,19263,654.5057980559197
976,19264,637.8005653238844
977,19265,652.6585848211272
978,19266,668.7213086019303
979,19267,709.5808622193489
980,19268,681.8827028998253
981,19269,636.4653514096043
982,19270,638.7743679530947
983,19271,623.6754075991403
984,19272,548.6298961867847
985,19273,437.83536000064214
986,19274,370.5435711272915
987,19275,306.16691480582904
988,19276,257.7016174297893
989,19277,230.68545588703995
990,19278,248.04950630480866
991,19279,287.6719099532143
992,19280,331.272153337976
993,19281,428.0760031964952
994,19282,607.605270121137
995,19283,673.6101108444902
996,19284,680.7468233126581
997,19285,602.0674932332693
998,19286,643.756813607429
999,19287,635.6256412051723
1000,19288,619.4022948294471
1001,19289,633.8317134809333
1002,19290,649.4310849960535
1003,19291,689.1119862876412
1004,19292,662.2128200312548
1005,19293,618.105597072252
1006,19294,620.3480067275506
1007,19295,605.684597503338
1008,19296,536.1382044614919
1009,19297,427.86633647207645
1010,19298,362.1067066882903
1011,19299,299.19583513477824
1012,19300,251.83403860403337
1013,19301,225.43300497162636
1014,19302,242.40169529978135
1015,19303,281.1219409447112
1016,19304,323.7294553453332
1017,19305,418.3291893533329
1018,19306,593.7707748124226
1019,19307,658.2727588223088
1020,19308,665.246976295756
1021,19309,588.3590869368518
1022,19310,629.0991879156221
1023,19311,621.153153253252
1024,19312,605.2991944065091
1025,19313,619.4000712653908
1026,19314,634.644262464182
1027,19315,673.4216738261077
1028,19316,647.134971627691
1029,19317,604.0320210131088
1030,19318,606.223373497935
1031,19319,591.8938337710717
1032,19320,420.3322254562315
1033,19321,335.44710656789255
1034,19322,283.89157237506294
1035,19323,234.5694639607984
1036,19324,197.43782668572504
1037,19325,176.73942256397308
1038,19326,190.04287176673043
1039,19327,220.39953519177516
1040,19328,253.803816401618
1041,19329,327.9699854831315
1042,19330,465.51614697643254
1043,19331,516.085687180063
1044,19332,521.5534720292592
1045,19333,461.2733849623023
1046,19334,493.213614491213
1047,19335,486.98392519581745
1048,19336,474.55442521075975
1049,19337,485.60950933208494
1050,19338,497.56095162540964
1051,19339,527.9624329590545
1052,19340,507.35366465450204
1053,19341,473.5609615701265
1054,19342,475.278981399792
1055,19343,464.04462564406714
1056,19344,414.91499296916834
1057,19345,331.12387162815287
1058,19346,280.2327840273354
1059,19347,231.54633786271683
1060,19348,194.89325231306984
1061,19349,174.4616087688991
1062,19350,187.5936034106055
1063,19351,217.55903082435822
1064,19352,250.53279839185413
1065,19353,323.7431155156613
1066,19354,459.5165851014989
1067,19355,509.43438618198786
1068,19356,514.8317023401738
1069,19357,455.32850371099414
1070,19358,486.85708826345683
1071,19359,480.7076870668352
1072,19360,468.4383782045113
1073,19361,479.35098464455893
1074,19362,491.14839701217807
1075,19363,521.1580647223095
1076,19364,500.8149017708955
